-73.87138195108362,40.84588597398253,0
-73.87148288393382,40.85182053984511,0
-73.87196252919827,40.85442972805145,0
-73.87378327579171,40.85582005700646,0
-73.87479736815762,40.85592808017936,0
-73.87669967772815,40.85552555081214,0
-73.87766610915155,40.85549025239517,0
-73.88081680695223,40.85651197850423,0
-73.88286392501293,40.84914774922606,0
-73.88265790053622,40.84879625311754,0
-73.88284481696503,40.84792295907428,0
-73.87715837603777,40.84412209042197,0
-73.87800685885128,40.8426764849847,0
-73.87439808013448,40.84164811516721,0
-73.87387371670997,40.84260106766941,0
-73.87288459927092,40.84330545396362,0
-73.8719080319752,40.84374242261602,0
