Babirusa Viewing,1,
40.85132716361643,-73.87993534515383,
40.8513339467822,-73.87989420978566,
40.85152084927076,-73.87988684861827,
40.85163091083194,-73.87983895128791,
40.85168422472902,-73.87976326070971,
40.8516889573574,-73.87964268784913,
40.85173081617242,-73.87960267242839,
40.85177299562978,-73.87965282896656,
40.85178044234732,-73.87971853036109,
40.85175065239298,-73.87975229303412,
40.85172610023677,-73.87985747371903,
40.85150907604915,-73.87996212254573,
40.85140671283735,-73.87996898639632,
40.85132716361643,-73.87993534515383,
