African Plains Hoofstock Viewing,1,
40.84641125541076,-73.87991511168258,
40.84628860150359,-73.87990291533514,
40.84611254502555,-73.87982017484114,
40.84601783856525,-73.87972431662882,
40.8459166151375,-73.87945309981431,
40.84577244789322,-73.878813871626,
40.84562944823621,-73.87870500381793,
40.84554726279279,-73.87854412804012,
40.84492149876323,-73.87807698756798,
40.84501047437124,-73.87795007053619,
40.84547948455323,-73.87828896491897,
40.84562940035821,-73.8784401934641,
40.84580835529665,-73.87864399825847,
40.84645385466222,-73.87986901377216,
40.84641125541076,-73.87991511168258,
