Northern Ponds,1,
40.8498070027066,-73.87717477907059,
40.84997437830157,-73.87720374548796,
40.85016247469105,-73.87727734377796,
40.85036427495675,-73.87727556823228,
40.85040324882488,-73.87733767626928,
40.85046831334248,-73.8774945782016,
40.85066590022243,-73.87763809394805,
40.85061027942491,-73.87774351631573,
40.85003638551959,-73.8773519685163,
40.84972317056828,-73.87732573448618,
40.84969988462595,-73.8772830934409,
40.84970444366795,-73.87719609123744,
40.8498070027066,-73.87717477907059,
