World of Birds,1,
40.85325561449992,-73.87567210877397,
40.85307875846838,-73.87572206432094,
40.85295579179557,-73.87581995016937,
40.85290657001112,-73.87597920663704,
40.85283378537558,-73.8761614889431,
40.85281734637653,-73.87640636553535,
40.85280737350288,-73.87655524056593,
40.85277299601253,-73.87658377580335,
40.85267039633925,-73.87648481731347,
40.85253262417046,-73.87629487348951,
40.8523754123359,-73.87618955775802,
40.85229899668448,-73.87626114873228,
40.85220091783611,-73.8762677273299,
40.85216966837535,-73.87623654040557,
40.85219680134842,-73.87603351444854,
40.85218822190338,-73.87595066466088,
40.85213196514493,-73.87596546146496,
40.85207746358159,-73.87592028460655,
40.85206245881777,-73.87586023729419,
40.85212818015252,-73.87548070067389,
40.8521881210191,-73.87540957313816,
40.85229708524019,-73.87537806234616,
40.85235408781156,-73.87532833433876,
40.85249694571592,-73.87533703162592,
40.85280775783089,-73.87543879706588,
40.85299590364963,-73.87559502277792,
40.85334625054454,-73.87551048243654,
40.85341180594169,-73.87554625477767,
40.85325561449992,-73.87567210877397,
