Wild Asia Monorail Boarding,1,
40.84514888194477,-73.8758207389778,
40.84514071485442,-73.87565932204562,
40.84518699016877,-73.87563056061674,
40.84527110946279,-73.87561978252302,
40.84541281854594,-73.8755477720648,
40.84543695460619,-73.87557300934205,
40.8454528997548,-73.87565985187882,
40.84548687574132,-73.87575374095161,
40.84546412425913,-73.87590151262353,
40.8453923740726,-73.87603449174412,
40.84531561770496,-73.87607649388991,
40.84526520508287,-73.87607994086295,
40.84522533629924,-73.8760658666983,
40.84521995670038,-73.87600636980126,
40.84514888194477,-73.8758207389778,
