Carter Giraffe House Approach and Hyena Viewing,1,
40.8467659369816,-73.88019872049559,
40.84670156039112,-73.88027133174838,
40.84678476908702,-73.88059331338178,
40.84672690484307,-73.88064889202428,
40.84665281690766,-73.88058902057055,
40.84654700548044,-73.88040411295319,
40.84658593229518,-73.88027733018313,
40.84655388672525,-73.8802272677929,
40.84656087312519,-73.88008431619706,
40.84657394514614,-73.88002912635707,
40.84669026304553,-73.87993846940527,
40.8467572867817,-73.8800220040244,
40.8467659369816,-73.88019872049559,
